"","Date","DateTime","Temp"
"217",2023-10-21,2023-10-21 00:00:00,23.773
"218",2023-10-21,2023-10-21 00:10:00,23.773
"219",2023-10-21,2023-10-21 00:20:00,23.773
"220",2023-10-21,2023-10-21 00:30:00,23.773
"221",2023-10-21,2023-10-21 00:40:00,23.773
"222",2023-10-21,2023-10-21 00:50:00,23.773
"223",2023-10-21,2023-10-21 01:00:00,23.677
"224",2023-10-21,2023-10-21 01:10:00,23.677
"225",2023-10-21,2023-10-21 01:20:00,23.677
"226",2023-10-21,2023-10-21 01:30:00,23.677
"227",2023-10-21,2023-10-21 01:40:00,23.677
"228",2023-10-21,2023-10-21 01:50:00,23.677
"229",2023-10-21,2023-10-21 02:00:00,23.677
"230",2023-10-21,2023-10-21 02:10:00,23.773
"231",2023-10-21,2023-10-21 02:20:00,23.773
"232",2023-10-21,2023-10-21 02:30:00,23.677
"233",2023-10-21,2023-10-21 02:40:00,23.773
"234",2023-10-21,2023-10-21 02:50:00,23.773
"235",2023-10-21,2023-10-21 03:00:00,23.773
"236",2023-10-21,2023-10-21 03:10:00,23.773
"237",2023-10-21,2023-10-21 03:20:00,23.773
"238",2023-10-21,2023-10-21 03:30:00,23.773
"239",2023-10-21,2023-10-21 03:40:00,23.773
"240",2023-10-21,2023-10-21 03:50:00,23.773
"241",2023-10-21,2023-10-21 04:00:00,23.677
"242",2023-10-21,2023-10-21 04:10:00,23.677
"243",2023-10-21,2023-10-21 04:20:00,23.677
"244",2023-10-21,2023-10-21 04:30:00,23.677
"245",2023-10-21,2023-10-21 04:40:00,23.677
"246",2023-10-21,2023-10-21 04:50:00,23.677
"247",2023-10-21,2023-10-21 05:00:00,23.677
"248",2023-10-21,2023-10-21 05:10:00,23.677
"249",2023-10-21,2023-10-21 05:20:00,23.677
"250",2023-10-21,2023-10-21 05:30:00,23.677
"251",2023-10-21,2023-10-21 05:40:00,23.677
"252",2023-10-21,2023-10-21 05:50:00,23.677
"253",2023-10-21,2023-10-21 06:00:00,23.677
"254",2023-10-21,2023-10-21 06:10:00,23.677
"255",2023-10-21,2023-10-21 06:20:00,23.677
"256",2023-10-21,2023-10-21 06:30:00,23.677
"257",2023-10-21,2023-10-21 06:40:00,23.677
"258",2023-10-21,2023-10-21 06:50:00,23.677
"259",2023-10-21,2023-10-21 07:00:00,23.581
"260",2023-10-21,2023-10-21 07:10:00,23.677
"261",2023-10-21,2023-10-21 07:20:00,23.677
"262",2023-10-21,2023-10-21 07:30:00,23.677
"263",2023-10-21,2023-10-21 07:40:00,23.677
"264",2023-10-21,2023-10-21 07:50:00,23.773
"265",2023-10-21,2023-10-21 08:00:00,23.773
"266",2023-10-21,2023-10-21 08:10:00,23.773
"267",2023-10-21,2023-10-21 08:20:00,23.773
"268",2023-10-21,2023-10-21 08:30:00,23.773
"269",2023-10-21,2023-10-21 08:40:00,23.773
"270",2023-10-21,2023-10-21 08:50:00,23.773
"271",2023-10-21,2023-10-21 09:00:00,23.773
"272",2023-10-21,2023-10-21 09:10:00,23.869
"273",2023-10-21,2023-10-21 09:20:00,24.062
"274",2023-10-21,2023-10-21 09:30:00,24.158
"275",2023-10-21,2023-10-21 09:40:00,24.448
"276",2023-10-21,2023-10-21 09:50:00,24.641
"277",2023-10-21,2023-10-21 10:00:00,24.835
"278",2023-10-21,2023-10-21 10:10:00,24.931
"279",2023-10-21,2023-10-21 10:20:00,24.931
"280",2023-10-21,2023-10-21 10:30:00,25.125
"281",2023-10-21,2023-10-21 10:40:00,25.61
"282",2023-10-21,2023-10-21 10:50:00,25.513
"283",2023-10-21,2023-10-21 11:00:00,25.805
"284",2023-10-21,2023-10-21 11:10:00,25.902
"285",2023-10-21,2023-10-21 11:20:00,26
"286",2023-10-21,2023-10-21 11:30:00,26.097
"287",2023-10-21,2023-10-21 11:40:00,26.39
"288",2023-10-21,2023-10-21 11:50:00,26.39
"289",2023-10-21,2023-10-21 12:00:00,26.39
"290",2023-10-21,2023-10-21 12:10:00,26.488
"291",2023-10-21,2023-10-21 12:20:00,26.683
"292",2023-10-21,2023-10-21 12:30:00,26.781
"293",2023-10-21,2023-10-21 12:40:00,26.879
"294",2023-10-21,2023-10-21 12:50:00,27.075
"295",2023-10-21,2023-10-21 13:00:00,27.173
"296",2023-10-21,2023-10-21 13:10:00,27.272
"297",2023-10-21,2023-10-21 13:20:00,27.272
"298",2023-10-21,2023-10-21 13:30:00,27.272
"299",2023-10-21,2023-10-21 13:40:00,27.272
"300",2023-10-21,2023-10-21 13:50:00,27.37
"301",2023-10-21,2023-10-21 14:00:00,27.272
"302",2023-10-21,2023-10-21 14:10:00,26.977
"303",2023-10-21,2023-10-21 14:20:00,27.37
"304",2023-10-21,2023-10-21 14:30:00,27.37
"305",2023-10-21,2023-10-21 14:40:00,27.567
"306",2023-10-21,2023-10-21 14:50:00,27.567
"307",2023-10-21,2023-10-21 15:00:00,27.075
"308",2023-10-21,2023-10-21 15:10:00,26.977
"309",2023-10-21,2023-10-21 15:20:00,26.585
"310",2023-10-21,2023-10-21 15:30:00,27.272
"311",2023-10-21,2023-10-21 15:40:00,27.173
"312",2023-10-21,2023-10-21 15:50:00,27.272
"313",2023-10-21,2023-10-21 16:00:00,27.37
"314",2023-10-21,2023-10-21 16:10:00,27.272
"315",2023-10-21,2023-10-21 16:20:00,26.781
"316",2023-10-21,2023-10-21 16:30:00,26.488
"317",2023-10-21,2023-10-21 16:40:00,26.292
"318",2023-10-21,2023-10-21 16:50:00,25.61
"319",2023-10-21,2023-10-21 17:00:00,25.61
"320",2023-10-21,2023-10-21 17:10:00,25.513
"321",2023-10-21,2023-10-21 17:20:00,25.61
"322",2023-10-21,2023-10-21 17:30:00,25.513
"323",2023-10-21,2023-10-21 17:40:00,25.513
"324",2023-10-21,2023-10-21 17:50:00,25.513
"325",2023-10-21,2023-10-21 18:00:00,25.416
"326",2023-10-21,2023-10-21 18:10:00,25.416
"327",2023-10-21,2023-10-21 18:20:00,25.513
"328",2023-10-21,2023-10-21 18:30:00,25.61
"329",2023-10-21,2023-10-21 18:40:00,25.61
"330",2023-10-21,2023-10-21 18:50:00,25.708
"331",2023-10-21,2023-10-21 19:00:00,25.61
"332",2023-10-21,2023-10-21 19:10:00,25.61
"333",2023-10-21,2023-10-21 19:20:00,25.708
"334",2023-10-21,2023-10-21 19:30:00,25.708
"335",2023-10-21,2023-10-21 19:40:00,25.708
"336",2023-10-21,2023-10-21 19:50:00,25.708
"337",2023-10-21,2023-10-21 20:00:00,25.708
"338",2023-10-21,2023-10-21 20:10:00,25.708
"339",2023-10-21,2023-10-21 20:20:00,25.708
"340",2023-10-21,2023-10-21 20:30:00,25.708
"341",2023-10-21,2023-10-21 20:40:00,25.61
"342",2023-10-21,2023-10-21 20:50:00,25.61
"343",2023-10-21,2023-10-21 21:00:00,25.61
"344",2023-10-21,2023-10-21 21:10:00,25.61
"345",2023-10-21,2023-10-21 21:20:00,25.513
"346",2023-10-21,2023-10-21 21:30:00,25.416
"347",2023-10-21,2023-10-21 21:40:00,25.416
"348",2023-10-21,2023-10-21 21:50:00,25.319
"349",2023-10-21,2023-10-21 22:00:00,25.222
"350",2023-10-21,2023-10-21 22:10:00,25.222
"351",2023-10-21,2023-10-21 22:20:00,25.222
"352",2023-10-21,2023-10-21 22:30:00,25.319
"353",2023-10-21,2023-10-21 22:40:00,25.319
"354",2023-10-21,2023-10-21 22:50:00,25.222
"355",2023-10-21,2023-10-21 23:00:00,25.319
"356",2023-10-21,2023-10-21 23:10:00,25.319
"357",2023-10-21,2023-10-21 23:20:00,25.319
"358",2023-10-21,2023-10-21 23:30:00,25.319
"359",2023-10-21,2023-10-21 23:40:00,25.222
"360",2023-10-21,2023-10-21 23:50:00,25.222
"361",2023-10-22,2023-10-22 00:00:00,25.222
"362",2023-10-22,2023-10-22 00:10:00,25.222
"363",2023-10-22,2023-10-22 00:20:00,25.125
"364",2023-10-22,2023-10-22 00:30:00,25.125
"365",2023-10-22,2023-10-22 00:40:00,25.125
"366",2023-10-22,2023-10-22 00:50:00,25.125
"367",2023-10-22,2023-10-22 01:00:00,25.125
"368",2023-10-22,2023-10-22 01:10:00,25.125
"369",2023-10-22,2023-10-22 01:20:00,25.125
"370",2023-10-22,2023-10-22 01:30:00,25.125
"371",2023-10-22,2023-10-22 01:40:00,25.125
"372",2023-10-22,2023-10-22 01:50:00,25.125
"373",2023-10-22,2023-10-22 02:00:00,25.028
"374",2023-10-22,2023-10-22 02:10:00,25.028
"375",2023-10-22,2023-10-22 02:20:00,25.028
"376",2023-10-22,2023-10-22 02:30:00,25.028
"377",2023-10-22,2023-10-22 02:40:00,25.028
"378",2023-10-22,2023-10-22 02:50:00,25.028
"379",2023-10-22,2023-10-22 03:00:00,25.028
"380",2023-10-22,2023-10-22 03:10:00,24.931
"381",2023-10-22,2023-10-22 03:20:00,24.931
"382",2023-10-22,2023-10-22 03:30:00,24.931
"383",2023-10-22,2023-10-22 03:40:00,24.931
"384",2023-10-22,2023-10-22 03:50:00,24.931
"385",2023-10-22,2023-10-22 04:00:00,24.931
"386",2023-10-22,2023-10-22 04:10:00,24.931
"387",2023-10-22,2023-10-22 04:20:00,24.931
"388",2023-10-22,2023-10-22 04:30:00,24.931
"389",2023-10-22,2023-10-22 04:40:00,24.931
"390",2023-10-22,2023-10-22 04:50:00,24.835
"391",2023-10-22,2023-10-22 05:00:00,24.835
"392",2023-10-22,2023-10-22 05:10:00,24.835
"393",2023-10-22,2023-10-22 05:20:00,24.835
"394",2023-10-22,2023-10-22 05:30:00,24.835
"395",2023-10-22,2023-10-22 05:40:00,24.835
"396",2023-10-22,2023-10-22 05:50:00,24.738
"397",2023-10-22,2023-10-22 06:00:00,24.738
"398",2023-10-22,2023-10-22 06:10:00,24.738
"399",2023-10-22,2023-10-22 06:20:00,24.641
"400",2023-10-22,2023-10-22 06:30:00,24.641
"401",2023-10-22,2023-10-22 06:40:00,24.641
"402",2023-10-22,2023-10-22 06:50:00,24.545
"403",2023-10-22,2023-10-22 07:00:00,24.448
"404",2023-10-22,2023-10-22 07:10:00,24.448
"405",2023-10-22,2023-10-22 07:20:00,24.448
"406",2023-10-22,2023-10-22 07:30:00,24.448
"407",2023-10-22,2023-10-22 07:40:00,24.545
"408",2023-10-22,2023-10-22 07:50:00,24.545
"409",2023-10-22,2023-10-22 08:00:00,24.545
"410",2023-10-22,2023-10-22 08:10:00,24.545
"411",2023-10-22,2023-10-22 08:20:00,24.448
"412",2023-10-22,2023-10-22 08:30:00,24.448
"413",2023-10-22,2023-10-22 08:40:00,24.448
"414",2023-10-22,2023-10-22 08:50:00,24.545
"415",2023-10-22,2023-10-22 09:00:00,24.545
"416",2023-10-22,2023-10-22 09:10:00,24.545
"417",2023-10-22,2023-10-22 09:20:00,24.545
"418",2023-10-22,2023-10-22 09:30:00,24.641
"419",2023-10-22,2023-10-22 09:40:00,24.738
"420",2023-10-22,2023-10-22 09:50:00,24.835
"421",2023-10-22,2023-10-22 10:00:00,24.931
"422",2023-10-22,2023-10-22 10:10:00,25.125
"423",2023-10-22,2023-10-22 10:20:00,25.222
"424",2023-10-22,2023-10-22 10:30:00,25.222
"425",2023-10-22,2023-10-22 10:40:00,25.416
"426",2023-10-22,2023-10-22 10:50:00,25.61
"427",2023-10-22,2023-10-22 11:00:00,25.513
"428",2023-10-22,2023-10-22 11:10:00,25.416
"429",2023-10-22,2023-10-22 11:20:00,25.61
"430",2023-10-22,2023-10-22 11:30:00,25.805
"431",2023-10-22,2023-10-22 11:40:00,25.805
"432",2023-10-22,2023-10-22 11:50:00,25.902
"433",2023-10-22,2023-10-22 12:00:00,25.708
"434",2023-10-22,2023-10-22 12:10:00,26
"435",2023-10-22,2023-10-22 12:20:00,26.195
"436",2023-10-22,2023-10-22 12:30:00,26.195
"437",2023-10-22,2023-10-22 12:40:00,26.39
"438",2023-10-22,2023-10-22 12:50:00,26.39
"439",2023-10-22,2023-10-22 13:00:00,26.488
"440",2023-10-22,2023-10-22 13:10:00,26.585
"441",2023-10-22,2023-10-22 13:20:00,26.488
"442",2023-10-22,2023-10-22 13:30:00,26.585
"443",2023-10-22,2023-10-22 13:40:00,26.39
"444",2023-10-22,2023-10-22 13:50:00,26.39
"445",2023-10-22,2023-10-22 14:00:00,26.488
"446",2023-10-22,2023-10-22 14:10:00,26.585
"447",2023-10-22,2023-10-22 14:20:00,26.585
"448",2023-10-22,2023-10-22 14:30:00,26.488
"449",2023-10-22,2023-10-22 14:40:00,26.39
"450",2023-10-22,2023-10-22 14:50:00,26.488
"451",2023-10-22,2023-10-22 15:00:00,26.585
"452",2023-10-22,2023-10-22 15:10:00,26.488
"453",2023-10-22,2023-10-22 15:20:00,26.488
"454",2023-10-22,2023-10-22 15:30:00,26.585
"455",2023-10-22,2023-10-22 15:40:00,26.488
"456",2023-10-22,2023-10-22 15:50:00,26.585
"457",2023-10-22,2023-10-22 16:00:00,26.585
"458",2023-10-22,2023-10-22 16:10:00,26.585
"459",2023-10-22,2023-10-22 16:20:00,26.488
"460",2023-10-22,2023-10-22 16:30:00,26.488
"461",2023-10-22,2023-10-22 16:40:00,26.39
"462",2023-10-22,2023-10-22 16:50:00,26.292
"463",2023-10-22,2023-10-22 17:00:00,26.195
"464",2023-10-22,2023-10-22 17:10:00,26
"465",2023-10-22,2023-10-22 17:20:00,25.902
"466",2023-10-22,2023-10-22 17:30:00,25.902
"467",2023-10-22,2023-10-22 17:40:00,25.805
"468",2023-10-22,2023-10-22 17:50:00,25.805
"469",2023-10-22,2023-10-22 18:00:00,25.805
"470",2023-10-22,2023-10-22 18:10:00,25.708
"471",2023-10-22,2023-10-22 18:20:00,25.708
"472",2023-10-22,2023-10-22 18:30:00,25.61
"473",2023-10-22,2023-10-22 18:40:00,25.61
"474",2023-10-22,2023-10-22 18:50:00,25.61
"475",2023-10-22,2023-10-22 19:00:00,25.61
"476",2023-10-22,2023-10-22 19:10:00,25.513
"477",2023-10-22,2023-10-22 19:20:00,25.513
"478",2023-10-22,2023-10-22 19:30:00,25.416
"479",2023-10-22,2023-10-22 19:40:00,25.416
"480",2023-10-22,2023-10-22 19:50:00,25.416
"481",2023-10-22,2023-10-22 20:00:00,25.416
"482",2023-10-22,2023-10-22 20:10:00,25.416
"483",2023-10-22,2023-10-22 20:20:00,25.319
"484",2023-10-22,2023-10-22 20:30:00,25.319
"485",2023-10-22,2023-10-22 20:40:00,25.319
"486",2023-10-22,2023-10-22 20:50:00,25.319
"487",2023-10-22,2023-10-22 21:00:00,25.319
"488",2023-10-22,2023-10-22 21:10:00,25.319
"489",2023-10-22,2023-10-22 21:20:00,25.319
"490",2023-10-22,2023-10-22 21:30:00,25.319
"491",2023-10-22,2023-10-22 21:40:00,25.222
"492",2023-10-22,2023-10-22 21:50:00,25.222
"493",2023-10-22,2023-10-22 22:00:00,25.222
"494",2023-10-22,2023-10-22 22:10:00,25.222
"495",2023-10-22,2023-10-22 22:20:00,25.222
"496",2023-10-22,2023-10-22 22:30:00,25.222
"497",2023-10-22,2023-10-22 22:40:00,25.222
"498",2023-10-22,2023-10-22 22:50:00,25.222
"499",2023-10-22,2023-10-22 23:00:00,25.125
"500",2023-10-22,2023-10-22 23:10:00,25.125
"501",2023-10-22,2023-10-22 23:20:00,25.125
"502",2023-10-22,2023-10-22 23:30:00,25.125
"503",2023-10-22,2023-10-22 23:40:00,25.125
"504",2023-10-22,2023-10-22 23:50:00,25.125
"505",2023-10-23,2023-10-23 00:00:00,25.125
"506",2023-10-23,2023-10-23 00:10:00,25.125
"507",2023-10-23,2023-10-23 00:20:00,25.125
"508",2023-10-23,2023-10-23 00:30:00,25.125
"509",2023-10-23,2023-10-23 00:40:00,25.028
"510",2023-10-23,2023-10-23 00:50:00,25.028
"511",2023-10-23,2023-10-23 01:00:00,25.028
"512",2023-10-23,2023-10-23 01:10:00,25.028
"513",2023-10-23,2023-10-23 01:20:00,25.028
"514",2023-10-23,2023-10-23 01:30:00,24.931
"515",2023-10-23,2023-10-23 01:40:00,24.931
"516",2023-10-23,2023-10-23 01:50:00,24.931
"517",2023-10-23,2023-10-23 02:00:00,24.931
"518",2023-10-23,2023-10-23 02:10:00,24.931
"519",2023-10-23,2023-10-23 02:20:00,24.931
"520",2023-10-23,2023-10-23 02:30:00,24.931
"521",2023-10-23,2023-10-23 02:40:00,24.835
"522",2023-10-23,2023-10-23 02:50:00,24.835
"523",2023-10-23,2023-10-23 03:00:00,24.835
"524",2023-10-23,2023-10-23 03:10:00,24.835
"525",2023-10-23,2023-10-23 03:20:00,24.835
"526",2023-10-23,2023-10-23 03:30:00,24.835
"527",2023-10-23,2023-10-23 03:40:00,24.835
"528",2023-10-23,2023-10-23 03:50:00,24.835
"529",2023-10-23,2023-10-23 04:00:00,24.738
"530",2023-10-23,2023-10-23 04:10:00,24.738
"531",2023-10-23,2023-10-23 04:20:00,24.738
"532",2023-10-23,2023-10-23 04:30:00,24.738
"533",2023-10-23,2023-10-23 04:40:00,24.738
"534",2023-10-23,2023-10-23 04:50:00,24.641
"535",2023-10-23,2023-10-23 05:00:00,24.641
"536",2023-10-23,2023-10-23 05:10:00,24.641
"537",2023-10-23,2023-10-23 05:20:00,24.641
"538",2023-10-23,2023-10-23 05:30:00,24.738
"539",2023-10-23,2023-10-23 05:40:00,24.738
"540",2023-10-23,2023-10-23 05:50:00,24.738
"541",2023-10-23,2023-10-23 06:00:00,24.738
"542",2023-10-23,2023-10-23 06:10:00,24.738
"543",2023-10-23,2023-10-23 06:20:00,24.738
"544",2023-10-23,2023-10-23 06:30:00,24.738
"545",2023-10-23,2023-10-23 06:40:00,24.641
"546",2023-10-23,2023-10-23 06:50:00,24.641
"547",2023-10-23,2023-10-23 07:00:00,24.545
"548",2023-10-23,2023-10-23 07:10:00,24.545
"549",2023-10-23,2023-10-23 07:20:00,24.545
"550",2023-10-23,2023-10-23 07:30:00,24.641
"551",2023-10-23,2023-10-23 07:40:00,24.641
"552",2023-10-23,2023-10-23 07:50:00,24.641
"553",2023-10-23,2023-10-23 08:00:00,24.641
"554",2023-10-23,2023-10-23 08:10:00,24.641
"555",2023-10-23,2023-10-23 08:20:00,24.641
"556",2023-10-23,2023-10-23 08:30:00,24.641
"557",2023-10-23,2023-10-23 08:40:00,24.641
"558",2023-10-23,2023-10-23 08:50:00,24.641
"559",2023-10-23,2023-10-23 09:00:00,24.641
"560",2023-10-23,2023-10-23 09:10:00,24.641
"561",2023-10-23,2023-10-23 09:20:00,24.641
"562",2023-10-23,2023-10-23 09:30:00,24.738
"563",2023-10-23,2023-10-23 09:40:00,24.835
"564",2023-10-23,2023-10-23 09:50:00,24.835
"565",2023-10-23,2023-10-23 10:00:00,24.931
"566",2023-10-23,2023-10-23 10:10:00,25.125
"567",2023-10-23,2023-10-23 10:20:00,25.222
"568",2023-10-23,2023-10-23 10:30:00,25.319
"569",2023-10-23,2023-10-23 10:40:00,25.319
"570",2023-10-23,2023-10-23 10:50:00,25.416
"571",2023-10-23,2023-10-23 11:00:00,25.416
"572",2023-10-23,2023-10-23 11:10:00,25.416
"573",2023-10-23,2023-10-23 11:20:00,25.708
"574",2023-10-23,2023-10-23 11:30:00,25.708
"575",2023-10-23,2023-10-23 11:40:00,25.708
"576",2023-10-23,2023-10-23 11:50:00,25.708
"577",2023-10-23,2023-10-23 12:00:00,25.708
"578",2023-10-23,2023-10-23 12:10:00,25.902
"579",2023-10-23,2023-10-23 12:20:00,26
"580",2023-10-23,2023-10-23 12:30:00,25.902
"581",2023-10-23,2023-10-23 12:40:00,26.097
"582",2023-10-23,2023-10-23 12:50:00,26.097
"583",2023-10-23,2023-10-23 13:00:00,26.195
"584",2023-10-23,2023-10-23 13:10:00,26.292
"585",2023-10-23,2023-10-23 13:20:00,26.292
"586",2023-10-23,2023-10-23 13:30:00,26.195
"587",2023-10-23,2023-10-23 13:40:00,26.292
"588",2023-10-23,2023-10-23 13:50:00,26.39
"589",2023-10-23,2023-10-23 14:00:00,26.292
"590",2023-10-23,2023-10-23 14:10:00,26.39
"591",2023-10-23,2023-10-23 14:20:00,26.39
"592",2023-10-23,2023-10-23 14:30:00,26.39
"593",2023-10-23,2023-10-23 14:40:00,26.39
"594",2023-10-23,2023-10-23 14:50:00,26.292
"595",2023-10-23,2023-10-23 15:00:00,26.292
"596",2023-10-23,2023-10-23 15:10:00,26.292
"597",2023-10-23,2023-10-23 15:20:00,26.195
"598",2023-10-23,2023-10-23 15:30:00,26.097
"599",2023-10-23,2023-10-23 15:40:00,26
"600",2023-10-23,2023-10-23 15:50:00,26.195
"601",2023-10-23,2023-10-23 16:00:00,26.488
"602",2023-10-23,2023-10-23 16:10:00,26.488
"603",2023-10-23,2023-10-23 16:20:00,26.488
"604",2023-10-23,2023-10-23 16:30:00,26.39
"605",2023-10-23,2023-10-23 16:40:00,26.39
"606",2023-10-23,2023-10-23 16:50:00,26.292
"607",2023-10-23,2023-10-23 17:00:00,26.292
"608",2023-10-23,2023-10-23 17:10:00,26.097
"609",2023-10-23,2023-10-23 17:20:00,25.902
"610",2023-10-23,2023-10-23 17:30:00,25.61
"611",2023-10-23,2023-10-23 17:40:00,25.61
"612",2023-10-23,2023-10-23 17:50:00,25.513
"613",2023-10-23,2023-10-23 18:00:00,25.513
"614",2023-10-23,2023-10-23 18:10:00,25.513
"615",2023-10-23,2023-10-23 18:20:00,25.513
"616",2023-10-23,2023-10-23 18:30:00,25.513
"617",2023-10-23,2023-10-23 18:40:00,25.708
"618",2023-10-23,2023-10-23 18:50:00,25.805
"619",2023-10-23,2023-10-23 19:00:00,25.708
"620",2023-10-23,2023-10-23 19:10:00,25.708
"621",2023-10-23,2023-10-23 19:20:00,25.708
"622",2023-10-23,2023-10-23 19:30:00,25.708
"623",2023-10-23,2023-10-23 19:40:00,25.708
"624",2023-10-23,2023-10-23 19:50:00,25.61
"625",2023-10-23,2023-10-23 20:00:00,25.61
"626",2023-10-23,2023-10-23 20:10:00,25.61
"627",2023-10-23,2023-10-23 20:20:00,25.61
"628",2023-10-23,2023-10-23 20:30:00,25.61
"629",2023-10-23,2023-10-23 20:40:00,25.513
"630",2023-10-23,2023-10-23 20:50:00,25.513
"631",2023-10-23,2023-10-23 21:00:00,25.513
"632",2023-10-23,2023-10-23 21:10:00,25.416
"633",2023-10-23,2023-10-23 21:20:00,25.416
"634",2023-10-23,2023-10-23 21:30:00,25.416
"635",2023-10-23,2023-10-23 21:40:00,25.416
"636",2023-10-23,2023-10-23 21:50:00,25.319
"637",2023-10-23,2023-10-23 22:00:00,25.319
"638",2023-10-23,2023-10-23 22:10:00,25.319
"639",2023-10-23,2023-10-23 22:20:00,25.319
"640",2023-10-23,2023-10-23 22:30:00,25.222
"641",2023-10-23,2023-10-23 22:40:00,25.222
"642",2023-10-23,2023-10-23 22:50:00,25.222
"643",2023-10-23,2023-10-23 23:00:00,25.222
"644",2023-10-23,2023-10-23 23:10:00,25.222
"645",2023-10-23,2023-10-23 23:20:00,25.222
"646",2023-10-23,2023-10-23 23:30:00,25.222
"647",2023-10-23,2023-10-23 23:40:00,25.222
"648",2023-10-23,2023-10-23 23:50:00,25.222
"649",2023-10-24,2023-10-24 00:00:00,25.222
"650",2023-10-24,2023-10-24 00:10:00,25.125
"651",2023-10-24,2023-10-24 00:20:00,25.125
"652",2023-10-24,2023-10-24 00:30:00,25.125
"653",2023-10-24,2023-10-24 00:40:00,25.125
"654",2023-10-24,2023-10-24 00:50:00,25.028
"655",2023-10-24,2023-10-24 01:00:00,24.931
"656",2023-10-24,2023-10-24 01:10:00,24.931
"657",2023-10-24,2023-10-24 01:20:00,24.931
"658",2023-10-24,2023-10-24 01:30:00,24.931
"659",2023-10-24,2023-10-24 01:40:00,24.931
"660",2023-10-24,2023-10-24 01:50:00,24.931
"661",2023-10-24,2023-10-24 02:00:00,24.931
"662",2023-10-24,2023-10-24 02:10:00,24.835
"663",2023-10-24,2023-10-24 02:20:00,24.835
"664",2023-10-24,2023-10-24 02:30:00,24.835
"665",2023-10-24,2023-10-24 02:40:00,24.835
"666",2023-10-24,2023-10-24 02:50:00,24.835
"667",2023-10-24,2023-10-24 03:00:00,24.835
"668",2023-10-24,2023-10-24 03:10:00,24.835
"669",2023-10-24,2023-10-24 03:20:00,24.835
"670",2023-10-24,2023-10-24 03:30:00,24.738
"671",2023-10-24,2023-10-24 03:40:00,24.738
"672",2023-10-24,2023-10-24 03:50:00,24.738
"673",2023-10-24,2023-10-24 04:00:00,24.738
"674",2023-10-24,2023-10-24 04:10:00,24.738
"675",2023-10-24,2023-10-24 04:20:00,24.641
"676",2023-10-24,2023-10-24 04:30:00,24.641
"677",2023-10-24,2023-10-24 04:40:00,24.738
"678",2023-10-24,2023-10-24 04:50:00,24.738
"679",2023-10-24,2023-10-24 05:00:00,24.738
"680",2023-10-24,2023-10-24 05:10:00,24.738
"681",2023-10-24,2023-10-24 05:20:00,24.738
"682",2023-10-24,2023-10-24 05:30:00,24.641
"683",2023-10-24,2023-10-24 05:40:00,24.641
"684",2023-10-24,2023-10-24 05:50:00,24.641
"685",2023-10-24,2023-10-24 06:00:00,24.641
"686",2023-10-24,2023-10-24 06:10:00,24.641
"687",2023-10-24,2023-10-24 06:20:00,24.641
"688",2023-10-24,2023-10-24 06:30:00,24.641
"689",2023-10-24,2023-10-24 06:40:00,24.641
"690",2023-10-24,2023-10-24 06:50:00,24.641
"691",2023-10-24,2023-10-24 07:00:00,24.641
"692",2023-10-24,2023-10-24 07:10:00,24.641
"693",2023-10-24,2023-10-24 07:20:00,24.545
"694",2023-10-24,2023-10-24 07:30:00,24.545
"695",2023-10-24,2023-10-24 07:40:00,24.545
"696",2023-10-24,2023-10-24 07:50:00,24.545
"697",2023-10-24,2023-10-24 08:00:00,24.545
"698",2023-10-24,2023-10-24 08:10:00,24.545
"699",2023-10-24,2023-10-24 08:20:00,24.545
"700",2023-10-24,2023-10-24 08:30:00,24.545
"701",2023-10-24,2023-10-24 08:40:00,24.545
"702",2023-10-24,2023-10-24 08:50:00,24.545
"703",2023-10-24,2023-10-24 09:00:00,24.545
"704",2023-10-24,2023-10-24 09:10:00,24.448
"705",2023-10-24,2023-10-24 09:20:00,24.545
"706",2023-10-24,2023-10-24 09:30:00,24.545
"707",2023-10-24,2023-10-24 09:40:00,24.738
"708",2023-10-24,2023-10-24 09:50:00,24.835
"709",2023-10-24,2023-10-24 10:00:00,24.931
"710",2023-10-24,2023-10-24 10:10:00,25.125
"711",2023-10-24,2023-10-24 10:20:00,25.222
"712",2023-10-24,2023-10-24 10:30:00,25.222
"713",2023-10-24,2023-10-24 10:40:00,25.319
"714",2023-10-24,2023-10-24 10:50:00,25.319
"715",2023-10-24,2023-10-24 11:00:00,25.319
"716",2023-10-24,2023-10-24 11:10:00,25.319
"717",2023-10-24,2023-10-24 11:20:00,25.319
"718",2023-10-24,2023-10-24 11:30:00,25.416
"719",2023-10-24,2023-10-24 11:40:00,25.416
"720",2023-10-24,2023-10-24 11:50:00,25.416
"721",2023-10-24,2023-10-24 12:00:00,25.513
"722",2023-10-24,2023-10-24 12:10:00,25.513
"723",2023-10-24,2023-10-24 12:20:00,25.513
"724",2023-10-24,2023-10-24 12:30:00,25.513
"725",2023-10-24,2023-10-24 12:40:00,25.61
"726",2023-10-24,2023-10-24 12:50:00,25.513
"727",2023-10-24,2023-10-24 13:00:00,25.61
"728",2023-10-24,2023-10-24 13:10:00,25.513
"729",2023-10-24,2023-10-24 13:20:00,25.61
"730",2023-10-24,2023-10-24 13:30:00,25.61
"731",2023-10-24,2023-10-24 13:40:00,25.61
"732",2023-10-24,2023-10-24 13:50:00,25.708
"733",2023-10-24,2023-10-24 14:00:00,25.805
"734",2023-10-24,2023-10-24 14:10:00,25.805
